"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Bosnia and Herzegovina","BIH","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.6","","","","","","","","","","17.804","","","","","34.864","32.943","26.785","25.643","29.928","29.941","30.664","29.021","31.166","30.694","30.049","23.135","20.326","18.778","18.536","18.118","15.448","12.818","",
"Belarus","BLR","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.07","0.8","1.8","2.6","3.5","5","3.6","3","2.6","2.4","2.6","3.5","3.9","2.4","2","1.5","1.2","0.9","4.6","","0.6","0.5","0.4","0.4","0.7","4.194","4.044","3.562","3.2","3.301","3.068","2.905","2.781","",
"Belize","BLZ","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.16","15.55","17.86","18.63","20.35","21.33","20.33","","15.37","15.31","","","17.06","15.09","13.01","","","","","","12.592","14.016","11.074","11.137","9.808","14.747","13.584","","","","","",
"Bermuda","BMU","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.28","","","","","","","","","3.01","5.97","","8.17","5.56","8.05","","","","","","","","","","",
"Bolivia","BOL","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","10.83","11.54","12.6","11.59","9.94","7.41","7.12","5.56","5.26","2.84","4.09","5.53","2.03","","4.59","5.58","6.17","6.94","","4.88","6.54","5.74","5.95","3.354","3.606","","2.678","2.793","3.004","2.848","3.79","4.032","4.046","3.609","3.986","9.777","5.443","4.031","3.316","3.172",
"Brazil","BRA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","1.9","2.76","2.8","2.76","","4.16","5.09","4.63","4.4","3.86","2.71","3.95","4.25","5.353","5.574","","8.935","7.34","","9.014","10.641","12.03","13.589","14.58","","13.673","13.608","14.188","13.25","13.89","12.696","12.407","11.173","12.585","","10.351","9.222","8.958","8.306","10.292","13.584","14.861","14.394","14.322","16.223","16.41","11.491","9.681","8.36",
"Barbados","BRB","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","13.12","17.8","15.86","12.47","11.31","9.52","10.41","11.24","22.07","24.2","22.97","23.27","23.34","18.73","10.44","8.55","25.79","27.66","27.91","22.71","17.65","17.99","16.52","13.41","11.47","11.81","12.14","12.55","","","","","","9.89","10.47","","","11.43","12.78","8.966","8.652","8.779","8.533","7.27","","11.56","7.567","6.902","",
"Brunei Darussalam","BRN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","32.631","27.114","25.925","24.981","22.262","","","","","","","","6.7","","","","","","","","","","","","","","","","","","","","","","","7.838","","","9.958","10.073","7.919","8.912","6.424","5.941","5.32","",
"Bhutan","BTN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","1.6","","3.2","","","3.34","3.3","3.81","","","5.35","3.97","4.54","2.2","3.7","3.49","3.15","","","4.154","3.263","5.974","6.061","7.941","4.205","4.139",
"Botswana","BWA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","30.82","","","","","","17.18","","","22.8","","23.952","","23.57","","17.25","22.15","","26.3","","","19.985","","","19.597","21.43","22.452","","","","","","","","21.88","22.557","25.944","25.928","26.894","26.399",
"Central African Republic","CAF","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","4.5","5.1","5.3","5.1","4.9","","8.206","9.171","9.547","8.692","8.329","8.256","10.743","11.563","11.309","10.569","9.757","9.204","8.19","7.767","8.091","9.69","10.192","10.677","9.796","9.115","9.288","8.918","7.987","7.293","6.695","6.856","7.125","7.158","6.853","6.465","6.202","5.791","5.77","7.164","7.356","7.175","6.951","6.684","6.504","6.307","6.277","5.929","5.528","5.265","9.522","7.34","5.138","5.259","6.011",
"Central Europe and the Baltics","CEB","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.748786267775","","11.8511765451666","11.1210444108042","10.7039514417313","10.3013195703515","9.82234422174577","10.7854862114058","12.7421849929058","14.0430449678038","14.4022629571545","13.7500410357724","13.2243947946634","12.7146781047457","10.6327579810409","8.20055913547502","6.97395092549751","8.49557504629412","9.82448763328646","9.8867952131634","10.1491620475305","10.2549997746628","9.13897167527013","7.89660330521234","6.42102842114068","5.2363901677595","4.27469822177058","3.83317164125848","4.39486512586899","4.44332878152573","3.93745194111027","4.00430773527952","4.04488507605531",
"Switzerland","CHE","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","0.2","0.6","0.4","0.4","0.4","0.3","0.2","0.6","0.9","1.4","1.2","1.1","1.1","1","0.8","2.62","2.688","2.983","4.465","4.257","3.659","4.083","3.93","4.085","3.53","3.118","3.458","3.096","4.489","4.764","5.092","4.7","4.507","3.969","4.511","5.197","4.798","4.737","4.918","4.986","4.912","5.006","5.058","5.109","4.711","5","5.236","4.382","4.283","4.56",
"Channel Islands","CHI","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","16.27","13.08","16.3","14.03","10.07","9.96","18.25","14.69","15.9","","9.65","","7.75","6.04","5.69","5.74","5.32","5.1","6.78","5.25","9.994","9.588","9.341","13.101","12.481","11.931","11.807","12.03","13.013","12.278","11.756","10.883","12.131","13.42","10.118","9.03","8.29","7.339","7.297","7.306","7.458","7.798","8.579","8.281","11.41","9.705","8.908","9.439","9.543",
"China","CHN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.841","","","","","","","","","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.329","5.108","","","2.344","3.87","","3.013","","","2.554","","",
"Cameroon","CMR","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.5","","","","","6.7","","","","21.504","","3.495","","","4.88","","","","4.027","","","","","","","4.134","","","",
"Congo, Dem. Rep.","COD","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.262","","","","","","","3.619","","","","","","","","1.082","","","","",
"Congo, Rep.","COG","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.01","","","","17.058","","","10.8","","","","","","","","","","","","",
"Colombia","COL","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","12.87","","11.9","","","11.5","","","14.22","16.27","18.65","17.16","14.48","","","","13.53","13.01","11","12.3","11.32","14.94","15.1","18.03","23.31","24.47","19.404","18.124","17.068","16.396","14.464","","13.144","13.447","14.533","14.342","13.284","12.87","11.891","11.262","11.076","11.427","11.706","11.984","13.08","19.529","18.128","13.191","11.831","11.864",
"Comoros","COM","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.89","","","","","","","","","","10.442","","","","","","","5.012","","","",
"Cabo Verde","CPV","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.58","","","","","","","","","","","","","","","","","","","13.715","","","","","","31.635","","12.76","11.55","12.07","","","","","",
"Costa Rica","CRI","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.627","7.876","8.199","8.456","9.813","8.647","6.82","6.256","9.876","9.046","11.932","10.853","9.755","10.528","10.384","10.188","9.757","11.465","14.139","21.286","20.16","15.226","10.251","7.795",
"Caribbean small states","CSS","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2296570520889","21.8616690425021","20.9122369581742","18.3475102287743","18.8645016176579","17.8717238113319","17.4295558807649","15.9311381253613","","","14.9448834611868","","","","","","","","","","","9.40656146357383","8.37055791581478","7.4010260424097","7.73320199042122","","","8.90686984649628","","","","","",
"Cuba","CUB","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.99","12.29","11.16","9.38","9.64","8.26","5.76","4.63","3.4","2.205","2.21","2.215","1.871","1.966","1.99","2.71","3.51","3.58","3.55","3.1","2.6","2.2","1.6","1.8","","","","","","",
"Curacao","CUW","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.38","","20.33","","","","",
"Cayman Islands","CYM","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.67","","","","","","","","","","","","","4.39","","2.81","4.2","4.12","4.99","","5.47","5.31","5.84","4.65","5.2","","","","","","","","","",
"Cyprus","CYP","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","7.4","10.5","5.3","3.1","2.6","2.4","2.6","2.9","4.5","4.1","4.1","4.2","5","4.7","3.8","3.3","2.5","4.4","2.23","4.1","3.9","3.7","4.3","4.5","4.2","7.279","7.334","5.806","4.253","4.619","6.318","6.743","5.46","4.606","4.423","5.71","6.506","7.746","11.335","15.392","15.272","14.892","13.379","11.354","8.883","8.082","7.816","8.002","7.737","5.883","5.136",
"Czechia","CZE","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","2.07","3","5.453","5.217","4.867","4.614","5.773","8.247","10.505","10.566","9.876","9.028","9.883","9.905","9.793","8.836","6.733","5.612","7.73","8.461","7.895","8.205","8.287","7.394","6.078","4.673","3.583","2.808","2.378","2.954","3.426","2.768","3.048","3.033",
"Germany","DEU","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","7.534","8.243","8.469","8.23","7.918","7.902","7.47","6.119","6.524","8.225","9.32","10.316","9.628","9.592","10.589","10.436","9.235","8.27","7.78","8.214","9.282","10.078","10.941","10.273","8.772","7.723","7.488","6.594","5.708","5.226","4.99","4.631","4.206","3.723","3.316","2.903","2.725","3.488","3.14","2.872","2.858","3.129",
"Djibouti","DJI","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.898","","","","","","","",
"Dominica","DMA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.25","","10.01","","","","","","27.29","","19.42","","9.45","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","0.5","1.5","3.9","5","6.9","8.3","7.4","7.6","9.2","10","10.449","10.157","9.489","7.768","7.133","7.316","8.904","8.923","10.018","9.865","11.084","8.999","8.646","8.396","6.441","6.402","5.898","4.971","4.782","4.318","5.75","5.439","5.278","4.534","4.199","4.074","5.669","6.763","7.62","7.79","7.673","7.141","6.529","6.379","6.054","5.346","5.269","5.987","5.134","4.493","5.274","6.483",
"Dominican Republic","DOM","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.615","11.235","10.147","10.025","9.985","9.711","8.864","7.561","7.37","7.889","7.039","8.349","9.208","10.524","9.686","10.836","10.654","8.074","9.028","9.506","8.937","12.277","8.509","8.332","8.128",
"Algeria","DZA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.14","20.71","17","","","","","","26.17","","","29.72","","","25.44","18.19","","","","","18.1","19.1","","16.99","16.3","15.582","16.566","18.247","20.62","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.17999857659587","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.80093082581363","","","","","","6.72922259244761","","","","","7.61785166960031","","","","","6.36817711924036","","6.28959850715908","","","","","","7.66402239497123","7.04299866959633","7.96420691165043","7.05078567522557","6.28371355751846","5.68005778067772","",
"East Asia & Pacific","EAS","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.18502599791568","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.72970282038455","7.39289860478391","8.29970236319309","9.35507412770297","","","","","","9.77050501981335","9.18065389231145","9.53989722139688","8.82199138510387","9.07152194825885","9.66313410456848","9.74340871237394","9.58779401565284","9.3515170315015","8.55286540638255","9.19070191883572","9.48082890798535","9.69440618341729","9.18048359488625","9.89931624464327","10.9613229743543","9.59639282135404","10.7608012971461","","","",
"Europe & Central Asia","ECS","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.62052950264689","9.64201239822678","10.5011524431651","10.1970593744804","10.5362263073589","11.0515481404827","10.8414682321635","10.7402122547594","10.0590171134352","9.79718982062859","9.75078177673744","9.7291483642363","9.74293457887658","9.03462099315044","8.58355704597649","7.54313546280192","7.47464718734135","8.82285972423484","9.01528496284329","8.90338642731559","9.15247864487995","9.19459242563131","8.94949821621857","8.6126892657639","8.19231008655885","7.56948611812524","7.07167508914979","6.92735625773823","7.18855805525976","7.15162022908218","6.13096433400181","5.83577202400441","5.57247673806324",
"Ecuador","ECU","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.37","10.28","10.94","9.03","12.84","13.04","11.15","8.62","8.72","14.07","12.64","15.92","19.25","6.436","5.205","","6.157","5.705","4.703","4.363","3.904","4.984","5.857","4.95","4.27","3.813","3.653","4.129","4.497","5.812","4.897","4.38","4.583","7.326","5.699","4.38","4.314","4.35",
"Egypt, Arab Rep.","EGY","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","11.29","12.29","14.93","17.72","14.78","16.83","10.21","11.03","","","","","10.93","17.89","21.22","17.18","22.53","22.97","23.91","20.4","19.8","19.79","19.26","22.73","22.06","23.81","23.09","26.19","24.253","23.94","18.42","18.876","22.38","22.112","22.441","24.012","24.166","23.997","24.814","23.639","23.068","21.442","21.665","17.797","16.091","18.516","15.329","",
"Euro area","EMU","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2728947745503","11.076903442636","11.7829818494644","12.9885140587322","14.0606405424663","13.8752070903299","13.9095088076054","13.8545355335202","13.5261157345985","12.5850772295755","11.4728687172005","9.98430913338319","10.0525294699522","10.1978367953285","10.4266643272514","10.2981741674842","9.60814052885495","8.58114648323819","8.39317543353211","9.85865648400769","10.393822754727","10.5215120479013","11.6095561331654","12.0986811267396","11.8209960037674","11.0752350345772","10.3805029008399","9.45095928854356","8.53767987554968","7.8722929495236","8.17885627244636","8.11991118883343","7.20789151446485","6.93889427230147","6.63314112158559",
"Eritrea","ERI","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
